Latitude,Longitude
35.5330892920078,-121.09058726495
35.5284776461088,-121.089704034751
35.5295485592116,-121.089016948938
35.5265589952836,-121.088095350694
35.5262781568436,-121.087440347698
35.526538011847,-121.086772510897
35.5262571663666,-121.086117513016
35.5265170139132,-121.085449672468
35.5248423692545,-121.0821811899
35.5215718866253,-121.080604953552
35.5207450481102,-121.079632215405
35.5242437595413,-121.078556366686
35.5196214984172,-121.077012543482
35.5182539383901,-121.076052772977
35.5177026905673,-121.075404336601
35.514156499761,-121.073504308926
35.5149464026034,-121.072162287607
35.5116863812425,-121.071247930322
35.5097833768052,-121.070631927196
35.5135629371357,-121.070210692772
35.5113895819076,-121.069601175487
35.5086755311149,-121.069004637952
35.5127254303495,-121.0685768587
35.508118952252,-121.068025694914
35.5127095389234,-121.067584910313
35.5070216735106,-121.067059727333
35.5094494883458,-121.066670760941
35.5053836955216,-121.06610675306
35.5080818531578,-121.06571128283
35.510239316054,-121.065328756797
35.5013072921986,-121.064881588193
35.5012913748046,-121.063889782375
35.5031731790441,-121.063183131053
35.5020758646132,-121.062217287307
35.4985454329744,-121.061309955242
35.5017789487411,-121.060570766224
35.5023090047949,-121.05989655293
35.500946640728,-121.059267871005
35.4993086068851,-121.058315123933
35.497400221282,-121.05736892535
35.4979302602881,-121.056694729839
35.4944051219715,-121.056118251616
35.5014287576278,-121.05561824644
35.496822238087,-121.055067872578
35.4951895069546,-121.054445832076
35.4968062417652,-121.054076127663
35.4978822857096,-121.053719453704
35.4984176394214,-121.05337581892
35.4986826476767,-121.053038705264
35.4992179991286,-121.052695062388
35.4994830052694,-121.052357943113
35.4983962898108,-121.052053467726
35.4981206060439,-121.051729410211
35.4989262976327,-121.051379230046
35.495401141625,-121.050802980369
35.4943090793092,-121.050167968365
35.4964664863847,-121.049785111582
35.4978128596714,-121.049421845045
35.4923952896454,-121.048891456209
35.4967154420864,-121.048456254585
35.4958937119033,-121.047814722894
35.4834418451475,-121.047124013765
35.4912764635503,-121.046603704282
35.4853181954906,-121.04608661921
35.4918010866573,-121.045598934621
35.4861131606242,-121.045075373094
35.4861024453503,-121.04441430139
35.4874434430994,-121.043720459751
35.4855349549041,-121.042774737793
35.4882276577347,-121.042048075444
35.4828046985249,-121.041187694019
35.4873897916953,-121.040415052929
35.4822371667912,-121.039548221135
35.4797879638457,-121.038615793788
35.4851840663195,-121.037823324386
35.4832701572603,-121.036547245438
35.4783770882466,-121.035013109927
35.4794423027544,-121.033995264581
35.475371009806,-121.033102559076
35.476982283577,-121.032402043806
35.4796749188407,-121.031675129
35.4812861811133,-121.030974544116
35.4796533412373,-121.030353101997
35.4785611814249,-121.029718485754
35.4712511636812,-121.029235682811
35.474760204984,-121.028819404117
35.4739383795635,-121.028178241317
35.4723055270568,-121.027556905892
35.4785179700505,-121.027074472739
35.4731003377941,-121.026545653945
35.4725488423227,-121.025897916965
35.4719973436111,-121.025250188825
35.4727975460329,-121.024569396424
35.4733219898591,-121.023564728239
35.4714133601166,-121.022619640063
35.4686991202636,-121.022024925586
35.4743708510049,-121.021555353415
35.4681421825514,-121.02104679688
35.4681313403873,-121.020385881827
35.468931515327,-121.019705076993
35.4632435203324,-121.019183416656
35.4683745592484,-121.018726962468
35.4653899637703,-121.018139031853
35.4680879355702,-121.017742225144
35.4642923164264,-121.017174245678
35.4672606244631,-121.016770774508
35.4650870410409,-121.016162999927
35.4618266607781,-121.015251394371
35.4590034805866,-121.008048614004
35.4542765725146,-121.000232388714
35.4565614349577,-120.991251212114
35.459518624625,-120.990186012204
35.4557229151542,-120.98961937513
35.4570690889694,-120.989255330104
35.4581449253863,-120.988898002535
35.4557008897009,-120.98829777387
35.4575767090871,-120.987259424467
35.457565684752,-120.986598609459
35.4559326456152,-120.985978235341
35.4548402740897,-120.985344401687
35.4529368941808,-120.984730814762
35.4542775323586,-120.984036310324
35.4548071609979,-120.983362027201
35.4547961160725,-120.982701236424
35.4526168648578,-120.981764078532
35.4534168154392,-120.981083040017
35.4547463691847,-120.97972768238
35.4547297706257,-120.978736499318
35.4533614941724,-120.977779151215
35.4538910868026,-120.977104836732
35.453063465942,-120.97613398227
35.4543929616439,-120.974778552125
35.4535542258278,-120.973146939932
35.4528912575506,-120.965892032528
35.4515173147398,-120.964604549127
35.4501489346906,-120.96364748141
35.4474344659588,-120.963054884954
35.4468826485106,-120.962407795718
35.4460604962189,-120.961767533677
35.4484823185782,-120.961045434804
35.4482008219249,-120.960391528381
35.4457566718282,-120.95979222836
35.4498060538351,-120.959359475206
35.4492542169758,-120.958712394017
35.4478913841806,-120.958085815349
35.4449065630324,-120.957500252279
35.4511185788692,-120.957012710255
35.4521831169122,-120.955994229708
35.4445914756799,-120.954864298562
35.4442595113494,-120.951237330494
35.44178726655,-120.948986655796
35.4420407503936,-120.947988787245
35.4376930068767,-120.946777316757
35.4411960469008,-120.946027382234
35.4447047021204,-120.945607721649
35.443341808921,-120.944981398931
35.4392756235778,-120.944423846882
35.4446765733134,-120.943955990648
35.4389827835775,-120.943109430561
35.4378845762632,-120.942145991531
35.4449018484836,-120.941306339407
35.4424519855495,-120.94037730488
35.4443273646418,-120.939338048955
35.4353896161436,-120.938574542911
35.4434938118834,-120.938037366818
35.4413199006669,-120.937431878039
35.4337394298996,-120.936964399871
35.4402216500771,-120.936468492206
35.4412973118092,-120.93611055517
35.4423729719769,-120.935752607931
35.4429079760055,-120.935408461991
35.4431726516288,-120.935071218262
35.4377548005394,-120.934548705282
35.4407227470949,-120.934142392477
35.4445016707836,-120.933715309607
35.439354144817,-120.933185971629
35.4404297956029,-120.93282799581
35.4444790394993,-120.932393937841
35.4387908568393,-120.931878517427
35.4425697703994,-120.931451343857
35.4444507300749,-120.930742225206
35.4433354244699,-120.928787885434
35.4416907841126,-120.927508129074
35.4443826953434,-120.926778124286
35.4435433326665,-120.925147240292
35.4443315839556,-120.92380505732
35.4418645443023,-120.92188557601
35.4428832190254,-120.918224101294
35.4433896617272,-120.916228163717
35.4422512857001,-120.912952742187
35.4400429721014,-120.91036602068
35.2484172587726,-120.901779550751
35.2751684411778,-120.900429983102
35.2435170069315,-120.899927842151
35.2451275443936,-120.899226953288
35.2491710435284,-120.898463227425
35.2491595915964,-120.897804144675
35.2499591241896,-120.897124111577
35.2426430409809,-120.896324093707
35.2415445294411,-120.895363500591
35.2349762967393,-120.890918407578
35.2335844266253,-120.888647071928
35.2319336972641,-120.887041768121
35.2321867602467,-120.886046344747
35.2302714309254,-120.884777604347
35.2307948036912,-120.883775172503
35.2269756259537,-120.881896795206
35.2261415680969,-120.88060010075
35.2250371698168,-120.87931046954
35.2282637696322,-120.878237668252
35.2222761185339,-120.876086544263
35.20456263928,-120.853153125112
35.1906296061249,-120.830129045606
35.1921747123398,-120.825805052207
35.1905054532728,-120.823213971909
35.1885717513116,-120.820959499985
35.1860855062167,-120.818061050032
35.1830763841137,-120.816165021927
35.1787275329414,-120.814963805759
35.1819535151533,-120.813889195221
35.1822000432549,-120.812564943132
35.1840625055568,-120.810867918467
35.1791610633283,-120.809023007121
35.1840029202701,-120.807575328168
35.179353845277,-120.804735632548
35.1795404924046,-120.80011900699
35.1605627682244,-120.768027428886
35.1722147778388,-120.725112847648
35.1730752154348,-120.723506045765
35.1739255174362,-120.722227971604
35.1739659770097,-120.720912919397
35.1718468705286,-120.719499370593
35.1705274708675,-120.718451566538
35.1710875694577,-120.717818675348
35.1724574994385,-120.717222686303
35.1695587961729,-120.714786122397
35.1658199251928,-120.713299083356
35.1679996750647,-120.71273990693
35.1650806955676,-120.710961105165
35.1635013395818,-120.709572528641
35.1608421720418,-120.708134931869
35.1611524140503,-120.706832333505
35.1679212658371,-120.706481505128
35.1706408922421,-120.705946665261
35.1722807242199,-120.705362738212
35.1650223122173,-120.704045454124
35.1712512699992,-120.70366988885
35.1710215761186,-120.702342597896
35.1705118587577,-120.701331820582
35.1697321821184,-120.700308808654
35.1617241168339,-120.696982980079
35.1561856185807,-120.69245302417
35.1581053818443,-120.691552399678
35.1581254390841,-120.69089497836
35.1581454927664,-120.690237556392
35.1576256352503,-120.689555722066
35.156835819241,-120.688861693267
35.1552361352768,-120.688131077807
35.1549862179523,-120.68746147937
35.1571658892805,-120.686901648652
35.1488373342645,-120.685208927354
35.1538566067326,-120.680169184907
35.1533466811176,-120.679158752144
35.1463577612226,-120.677856397754
35.1523268021098,-120.677137923114
35.1510269439592,-120.675433675758
35.1510868321718,-120.673461544863
35.1509166147021,-120.670162508426
35.1510162673414,-120.666875605349
35.148376399303,-120.664782250725
35.1511655795721,-120.661945220501
34.7351973428554,-120.632339786144
34.7320550656988,-120.628927474185
34.7297031576511,-120.626204897024
34.5529427959636,-120.606418381217
34.5538107111696,-120.604495299161
34.5438748140246,-120.574660923977
34.5444817796473,-120.572399790801
34.5423598757003,-120.571002119979
34.5415784851131,-120.56998854508
34.5405270674595,-120.568963449434
34.541896251205,-120.5683685222
34.5408448189398,-120.56734344148
34.5432940682243,-120.566794618918
34.5408925313023,-120.565711890049
34.5393010363282,-120.564663803673
34.5412102407204,-120.564091858834
34.5417693490031,-120.563462277917
34.5417884162591,-120.562809647826
34.5399268742484,-120.561750085694
34.5396854389453,-120.560759647283
34.5392786861984,-120.556168328457
34.5301364648771,-120.535851756706
34.5312449460549,-120.534918619605
34.5323439675203,-120.534311746907
34.5272417881538,-120.533115908764
34.5318511716196,-120.532657465228
34.5321400981161,-120.532016307317
34.5310788774739,-120.531318072986
34.5265072720847,-120.530471523613
34.5251760081585,-120.52976195516
34.5241147682951,-120.52906381453
34.5254837931078,-120.528468307896
34.5306332349447,-120.528032413082
34.5249909069775,-120.526814193267
34.523929647809,-120.526116090374
34.5274494765585,-120.525937954779
34.5218071137673,-120.524719940392
34.5242562461494,-120.524169924473
34.5242750950861,-120.523517403222
34.5202528847429,-120.522367895947
34.5213518505043,-120.521760919395
34.5205605883838,-120.521074289103
34.5197693215157,-120.520387672154
34.5178979187311,-120.519655584417
34.5216877894138,-120.519488537434
34.5200864144922,-120.518767817434
34.5187550665358,-120.51805849331
34.5217348396666,-120.517857275018
34.5195933862781,-120.517113858172
34.5161017562407,-120.516313686142
34.5204316997601,-120.516169204156
34.5177501642526,-120.51540313009
34.5129083442355,-120.514546290605
34.5140260645526,-120.513286803882
34.514854955532,-120.512668394759
34.5113632800028,-120.511868469102
34.5143430582178,-120.511667023294
34.5084210512309,-120.51076509734
34.5114008307546,-120.510563609757
34.5081791685561,-120.509775151481
34.5063076784418,-120.509043420671
34.5127979305606,-120.508989201073
34.5109451958908,-120.507605009291
34.4942403771737,-120.505598307822
34.4958793412488,-120.505013889845
34.4921269016602,-120.503877079509
34.4908047940764,-120.502842124548
34.4892032784842,-120.502122034055
34.4932632235689,-120.501965434176
34.4889613096088,-120.501132339648
34.4916710595609,-120.500919193071
34.4938407302568,-120.50068344141
34.4881886049161,-120.499793931283
34.4898181958559,-120.499535563788
34.4914477865068,-120.499277188985
34.4922672570907,-120.498984926532
34.4936268071965,-120.498715244548
34.486894497086,-120.497780720331
34.4871738833074,-120.497465882194
34.4877233095171,-120.49716232732
34.4885427759054,-120.496870053467
34.4901723641016,-120.496611627922
34.4850602696172,-120.495745010772
34.4869598980615,-120.4954978475
34.4829279538558,-120.494676448887
34.4848369179352,-120.494103145786
34.4813543743609,-120.492978279671
34.4824532057437,-120.4923711407
34.482471865112,-120.491718922869
34.4819504356434,-120.49104417757
34.4811589589699,-120.490358179831
34.4795573480065,-120.489638421486
34.4774156437739,-120.488896183846
34.4814756158914,-120.488738911386
34.4801440373729,-120.488030432694
34.4793525409203,-120.487344478326
34.4782909956178,-120.486647289615
34.4796598438605,-120.486051329484
34.4799485126047,-120.485410373206
34.0378930287625,-120.46622933224
34.0379113401839,-120.465580518603
34.0368493690082,-120.464887726572
34.0349771824185,-120.464161978772
34.0368768235047,-120.463914516432
34.0455282118633,-120.463941869675
34.0347437067952,-120.462853405552
34.0363732765721,-120.462594927177
34.042323972224,-120.462512245153
34.0471943835956,-120.462385625555
34.458772999663,-120.478980200194
34.4587822884908,-120.478654178795
34.4598717658579,-120.47837300886
34.4615013375391,-120.478114258601
34.0299647080772,-120.459736263466
34.0307840602374,-120.459444807232
34.0353844142426,-120.459306993856
34.044035834366,-120.45933386413
34.0308206013913,-120.458147278283
34.0410924639202,-120.458239834096
34.0289574918608,-120.457097362938
34.0313972736329,-120.456871679719
34.0338370549973,-120.45664598975
34.0349264744066,-120.456365459415
34.0343954589148,-120.456019130198
34.0330542242986,-120.455639914999
34.0311728418944,-120.45523879077
34.0301016756358,-120.454870566128
34.0306509461038,-120.454568102648
34.0317403622175,-120.454287552139
34.0425524003084,-120.45440157894
34.04472210717,-120.454164853067
34.0266454516136,-120.452781894961
34.0331363371395,-120.452720382071
34.0347658975999,-120.452461709692
34.0342348695288,-120.452115404623
34.0326235452054,-120.451725300099
34.0318224401796,-120.451368060045
34.028320592397,-120.450901356768
34.0277895572444,-120.450555090885
34.026718371899,-120.450186942439
34.026727483094,-120.449862572718
34.0278168919345,-120.449581969435
34.0424100130342,-120.449848617133
34.0321654149598,-120.44878388717
34.0267821323415,-120.447916351332
34.0284207934531,-120.447333217449
34.0538169096327,-120.448037283328
34.0414117091147,-120.446884988712
34.0246852444142,-120.445558325202
34.025234494836,-120.445255815683
34.0255136687022,-120.444942376141
34.024982613533,-120.444596158962
34.0241814808141,-120.444239022726
34.0228401936996,-120.443860049971
34.0528185866277,-120.445073262516
34.0458057386787,-120.444464481555
34.0412235560547,-120.443954212776
34.0285390797314,-120.443116302812
34.0539261955852,-120.444143590099
34.0401614481966,-120.443261649414
34.0250462679076,-120.442325600701
34.0431413787455,-120.443057420478
34.02802620269,-120.442121328109
34.0501724425677,-120.443017124826
34.0291156000024,-120.441840621267
34.0596341762467,-120.443075277696
34.0439788929547,-120.442116890123
34.0267030856911,-120.441093620549
34.0512800361953,-120.442087450115
34.0288727896343,-120.440856560939
34.058041021826,-120.442036199528
34.0442762484845,-120.44115449705
34.0226791830281,-120.4399568454
34.0475262552281,-120.440961119461
34.0251189645577,-120.439730668249
34.0499660328127,-120.440734968434
34.0267485131836,-120.439471755234
34.0515955816241,-120.44047604141
34.0272977513139,-120.439169198915
34.0529550539924,-120.440206184558
34.0294674544867,-120.438932089559
34.0535042974543,-120.43990355486
34.0416300155107,-120.439098705848
34.0543236166449,-120.439611842645
